"date","count"
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,1
2020-02-22,1
2020-02-23,1
2020-02-24,1
2020-02-25,1
2020-02-26,2
2020-02-27,3
2020-02-28,4
2020-02-29,7
2020-03-01,10
2020-03-02,10
2020-03-03,12
2020-03-04,15
2020-03-05,20
2020-03-06,37
2020-03-07,43
2020-03-08,61
2020-03-09,61
2020-03-10,83
2020-03-11,109
2020-03-12,131
2020-03-13,161
2020-03-14,193
2020-03-15,251
2020-03-16,255
2020-03-17,337
2020-03-18,433
2020-03-19,677
2020-03-20,705
2020-03-21,883
2020-03-22,1071
