"date","count","reporting"
2020-02-08,0,"Channel Islands"
2020-02-09,0,"Channel Islands"
2020-02-10,0,"Channel Islands"
2020-02-11,0,"Channel Islands"
2020-02-12,0,"Channel Islands"
2020-02-13,0,"Channel Islands"
2020-02-14,0,"Channel Islands"
2020-02-15,0,"Channel Islands"
2020-02-16,0,"Channel Islands"
2020-02-17,0,"Channel Islands"
2020-02-18,0,"Channel Islands"
2020-02-19,0,"Channel Islands"
2020-02-20,0,"Channel Islands"
2020-02-21,0,"Channel Islands"
2020-02-22,0,"Channel Islands"
2020-02-23,0,"Channel Islands"
2020-02-24,0,"Channel Islands"
2020-02-25,0,"Channel Islands"
2020-02-26,0,"Channel Islands"
2020-02-27,0,"Channel Islands"
2020-02-28,0,"Channel Islands"
2020-02-29,0,"Channel Islands"
2020-03-01,0,"Channel Islands"
2020-03-02,0,"Channel Islands"
2020-03-03,0,"Channel Islands"
2020-03-04,0,"Channel Islands"
2020-03-05,0,"Channel Islands"
2020-03-06,0,"Channel Islands"
2020-03-07,0,"Channel Islands"
2020-03-08,0,"Channel Islands"
2020-03-09,0,"Channel Islands"
2020-03-10,0,"Channel Islands"
2020-03-11,0,"Channel Islands"
2020-03-12,0,"Channel Islands"
2020-03-13,0,"Channel Islands"
2020-03-14,0,"Channel Islands"
2020-03-15,0,"Channel Islands"
2020-03-16,0,"Channel Islands"
2020-03-17,0,"Channel Islands"
2020-03-18,0,"Channel Islands"
2020-03-19,0,"Channel Islands"
2020-03-20,0,"Channel Islands"
2020-03-21,0,"Channel Islands"
2020-03-22,0,"Channel Islands"
2020-01-22,0,"Gibraltar"
2020-01-23,0,"Gibraltar"
2020-01-24,0,"Gibraltar"
2020-01-25,0,"Gibraltar"
2020-01-26,0,"Gibraltar"
2020-01-27,0,"Gibraltar"
2020-01-28,0,"Gibraltar"
2020-01-29,0,"Gibraltar"
2020-01-30,0,"Gibraltar"
2020-01-31,0,"Gibraltar"
2020-02-01,0,"Gibraltar"
2020-02-02,0,"Gibraltar"
2020-02-03,0,"Gibraltar"
2020-02-04,0,"Gibraltar"
2020-02-05,0,"Gibraltar"
2020-02-06,0,"Gibraltar"
2020-02-07,0,"Gibraltar"
2020-02-08,0,"Gibraltar"
2020-02-09,0,"Gibraltar"
2020-02-10,0,"Gibraltar"
2020-02-11,0,"Gibraltar"
2020-02-12,0,"Gibraltar"
2020-02-13,0,"Gibraltar"
2020-02-14,0,"Gibraltar"
2020-02-15,0,"Gibraltar"
2020-02-16,0,"Gibraltar"
2020-02-17,0,"Gibraltar"
2020-02-18,0,"Gibraltar"
2020-02-19,0,"Gibraltar"
2020-02-20,0,"Gibraltar"
2020-02-21,0,"Gibraltar"
2020-02-22,0,"Gibraltar"
2020-02-23,0,"Gibraltar"
2020-02-24,0,"Gibraltar"
2020-02-25,0,"Gibraltar"
2020-02-26,0,"Gibraltar"
2020-02-27,0,"Gibraltar"
2020-02-28,0,"Gibraltar"
2020-02-29,0,"Gibraltar"
2020-03-01,0,"Gibraltar"
2020-03-02,0,"Gibraltar"
2020-03-03,0,"Gibraltar"
2020-03-04,0,"Gibraltar"
2020-03-05,0,"Gibraltar"
2020-03-06,0,"Gibraltar"
2020-03-07,0,"Gibraltar"
2020-03-08,0,"Gibraltar"
2020-03-09,0,"Gibraltar"
2020-03-10,1,"Gibraltar"
2020-03-11,1,"Gibraltar"
2020-03-12,1,"Gibraltar"
2020-03-13,1,"Gibraltar"
2020-03-14,1,"Gibraltar"
2020-03-15,1,"Gibraltar"
2020-03-16,1,"Gibraltar"
2020-03-17,1,"Gibraltar"
2020-03-18,2,"Gibraltar"
2020-03-19,2,"Gibraltar"
2020-03-20,2,"Gibraltar"
2020-03-21,2,"Gibraltar"
2020-03-22,2,"Gibraltar"
2020-01-22,0,"Isle of Man"
2020-01-23,0,"Isle of Man"
2020-01-24,0,"Isle of Man"
2020-01-25,0,"Isle of Man"
2020-01-26,0,"Isle of Man"
2020-01-27,0,"Isle of Man"
2020-01-28,0,"Isle of Man"
2020-01-29,0,"Isle of Man"
2020-01-30,0,"Isle of Man"
2020-01-31,0,"Isle of Man"
2020-02-01,0,"Isle of Man"
2020-02-02,0,"Isle of Man"
2020-02-03,0,"Isle of Man"
2020-02-04,0,"Isle of Man"
2020-02-05,0,"Isle of Man"
2020-02-06,0,"Isle of Man"
2020-02-07,0,"Isle of Man"
2020-02-08,0,"Isle of Man"
2020-02-09,0,"Isle of Man"
2020-02-10,0,"Isle of Man"
2020-02-11,0,"Isle of Man"
2020-02-12,0,"Isle of Man"
2020-02-13,0,"Isle of Man"
2020-02-14,0,"Isle of Man"
2020-02-15,0,"Isle of Man"
2020-02-16,0,"Isle of Man"
2020-02-17,0,"Isle of Man"
2020-02-18,0,"Isle of Man"
2020-02-19,0,"Isle of Man"
2020-02-20,0,"Isle of Man"
2020-02-21,0,"Isle of Man"
2020-02-22,0,"Isle of Man"
2020-02-23,0,"Isle of Man"
2020-02-24,0,"Isle of Man"
2020-02-25,0,"Isle of Man"
2020-02-26,0,"Isle of Man"
2020-02-27,0,"Isle of Man"
2020-02-28,0,"Isle of Man"
2020-02-29,0,"Isle of Man"
2020-03-01,0,"Isle of Man"
2020-03-02,0,"Isle of Man"
2020-03-03,0,"Isle of Man"
2020-03-04,0,"Isle of Man"
2020-03-05,0,"Isle of Man"
2020-03-06,0,"Isle of Man"
2020-03-07,0,"Isle of Man"
2020-03-08,0,"Isle of Man"
2020-03-09,0,"Isle of Man"
2020-03-10,0,"Isle of Man"
2020-03-11,0,"Isle of Man"
2020-03-12,0,"Isle of Man"
2020-03-13,0,"Isle of Man"
2020-03-14,0,"Isle of Man"
2020-03-15,0,"Isle of Man"
2020-03-16,0,"Isle of Man"
2020-03-17,0,"Isle of Man"
2020-03-18,0,"Isle of Man"
2020-03-19,0,"Isle of Man"
2020-03-20,0,"Isle of Man"
2020-03-21,0,"Isle of Man"
2020-03-22,0,"Isle of Man"
2020-01-22,0,"Montserrat"
2020-01-23,0,"Montserrat"
2020-01-24,0,"Montserrat"
2020-01-25,0,"Montserrat"
2020-01-26,0,"Montserrat"
2020-01-27,0,"Montserrat"
2020-01-28,0,"Montserrat"
2020-01-29,0,"Montserrat"
2020-01-30,0,"Montserrat"
2020-01-31,0,"Montserrat"
2020-02-01,0,"Montserrat"
2020-02-02,0,"Montserrat"
2020-02-03,0,"Montserrat"
2020-02-04,0,"Montserrat"
2020-02-05,0,"Montserrat"
2020-02-06,0,"Montserrat"
2020-02-07,0,"Montserrat"
2020-02-08,0,"Montserrat"
2020-02-09,0,"Montserrat"
2020-02-10,0,"Montserrat"
2020-02-11,0,"Montserrat"
2020-02-12,0,"Montserrat"
2020-02-13,0,"Montserrat"
2020-02-14,0,"Montserrat"
2020-02-15,0,"Montserrat"
2020-02-16,0,"Montserrat"
2020-02-17,0,"Montserrat"
2020-02-18,0,"Montserrat"
2020-02-19,0,"Montserrat"
2020-02-20,0,"Montserrat"
2020-02-21,0,"Montserrat"
2020-02-22,0,"Montserrat"
2020-02-23,0,"Montserrat"
2020-02-24,0,"Montserrat"
2020-02-25,0,"Montserrat"
2020-02-26,0,"Montserrat"
2020-02-27,0,"Montserrat"
2020-02-28,0,"Montserrat"
2020-02-29,0,"Montserrat"
2020-03-01,0,"Montserrat"
2020-03-02,0,"Montserrat"
2020-03-03,0,"Montserrat"
2020-03-04,0,"Montserrat"
2020-03-05,0,"Montserrat"
2020-03-06,0,"Montserrat"
2020-03-07,0,"Montserrat"
2020-03-08,0,"Montserrat"
2020-03-09,0,"Montserrat"
2020-03-10,0,"Montserrat"
2020-03-11,0,"Montserrat"
2020-03-12,0,"Montserrat"
2020-03-13,0,"Montserrat"
2020-03-14,0,"Montserrat"
2020-03-15,0,"Montserrat"
2020-03-16,0,"Montserrat"
2020-03-17,0,"Montserrat"
2020-03-18,0,"Montserrat"
2020-03-19,0,"Montserrat"
2020-03-20,0,"Montserrat"
2020-03-21,0,"Montserrat"
2020-03-22,0,"Montserrat"
2020-01-22,0,"United Kingdom"
2020-01-23,0,"United Kingdom"
2020-01-24,0,"United Kingdom"
2020-01-25,0,"United Kingdom"
2020-01-26,0,"United Kingdom"
2020-01-27,0,"United Kingdom"
2020-01-28,0,"United Kingdom"
2020-01-29,0,"United Kingdom"
2020-01-30,0,"United Kingdom"
2020-01-31,0,"United Kingdom"
2020-02-01,0,"United Kingdom"
2020-02-02,0,"United Kingdom"
2020-02-03,0,"United Kingdom"
2020-02-04,0,"United Kingdom"
2020-02-05,0,"United Kingdom"
2020-02-06,0,"United Kingdom"
2020-02-07,0,"United Kingdom"
2020-02-08,0,"United Kingdom"
2020-02-09,0,"United Kingdom"
2020-02-10,0,"United Kingdom"
2020-02-11,0,"United Kingdom"
2020-02-12,1,"United Kingdom"
2020-02-13,1,"United Kingdom"
2020-02-14,1,"United Kingdom"
2020-02-15,1,"United Kingdom"
2020-02-16,8,"United Kingdom"
2020-02-17,8,"United Kingdom"
2020-02-18,8,"United Kingdom"
2020-02-19,8,"United Kingdom"
2020-02-20,8,"United Kingdom"
2020-02-21,8,"United Kingdom"
2020-02-22,8,"United Kingdom"
2020-02-23,8,"United Kingdom"
2020-02-24,8,"United Kingdom"
2020-02-25,8,"United Kingdom"
2020-02-26,8,"United Kingdom"
2020-02-27,8,"United Kingdom"
2020-02-28,8,"United Kingdom"
2020-02-29,8,"United Kingdom"
2020-03-01,8,"United Kingdom"
2020-03-02,8,"United Kingdom"
2020-03-03,8,"United Kingdom"
2020-03-04,8,"United Kingdom"
2020-03-05,8,"United Kingdom"
2020-03-06,8,"United Kingdom"
2020-03-07,18,"United Kingdom"
2020-03-08,18,"United Kingdom"
2020-03-09,18,"United Kingdom"
2020-03-10,18,"United Kingdom"
2020-03-11,18,"United Kingdom"
2020-03-12,18,"United Kingdom"
2020-03-13,18,"United Kingdom"
2020-03-14,18,"United Kingdom"
2020-03-15,18,"United Kingdom"
2020-03-16,20,"United Kingdom"
2020-03-17,52,"United Kingdom"
2020-03-18,65,"United Kingdom"
2020-03-19,65,"United Kingdom"
2020-03-20,65,"United Kingdom"
2020-03-21,65,"United Kingdom"
2020-03-22,65,"United Kingdom"
