"date","count","reporting"
2020-01-26,0,"Faroe Islands"
2020-01-27,0,"Faroe Islands"
2020-01-28,0,"Faroe Islands"
2020-01-29,0,"Faroe Islands"
2020-01-30,0,"Faroe Islands"
2020-01-31,0,"Faroe Islands"
2020-02-01,0,"Faroe Islands"
2020-02-02,0,"Faroe Islands"
2020-02-03,0,"Faroe Islands"
2020-02-04,0,"Faroe Islands"
2020-02-05,0,"Faroe Islands"
2020-02-06,0,"Faroe Islands"
2020-02-07,0,"Faroe Islands"
2020-02-08,0,"Faroe Islands"
2020-02-09,0,"Faroe Islands"
2020-02-10,0,"Faroe Islands"
2020-02-11,0,"Faroe Islands"
2020-02-12,0,"Faroe Islands"
2020-02-13,0,"Faroe Islands"
2020-02-14,0,"Faroe Islands"
2020-02-15,0,"Faroe Islands"
2020-02-16,0,"Faroe Islands"
2020-02-17,0,"Faroe Islands"
2020-02-18,0,"Faroe Islands"
2020-02-19,0,"Faroe Islands"
2020-02-20,0,"Faroe Islands"
2020-02-21,0,"Faroe Islands"
2020-02-22,0,"Faroe Islands"
2020-02-23,0,"Faroe Islands"
2020-02-24,0,"Faroe Islands"
2020-02-25,0,"Faroe Islands"
2020-02-26,0,"Faroe Islands"
2020-02-27,0,"Faroe Islands"
2020-02-28,0,"Faroe Islands"
2020-02-29,0,"Faroe Islands"
2020-03-01,0,"Faroe Islands"
2020-03-02,0,"Faroe Islands"
2020-03-03,0,"Faroe Islands"
2020-03-04,1,"Faroe Islands"
2020-03-05,1,"Faroe Islands"
2020-03-06,1,"Faroe Islands"
2020-03-07,1,"Faroe Islands"
2020-03-08,2,"Faroe Islands"
2020-03-09,2,"Faroe Islands"
2020-03-10,2,"Faroe Islands"
2020-03-11,2,"Faroe Islands"
2020-03-12,2,"Faroe Islands"
2020-03-13,3,"Faroe Islands"
2020-03-14,9,"Faroe Islands"
2020-03-15,11,"Faroe Islands"
2020-03-16,18,"Faroe Islands"
2020-03-17,47,"Faroe Islands"
2020-03-18,58,"Faroe Islands"
2020-03-19,72,"Faroe Islands"
2020-03-20,80,"Faroe Islands"
2020-03-21,92,"Faroe Islands"
2020-01-22,0,"Greenland"
2020-01-23,0,"Greenland"
2020-01-24,0,"Greenland"
2020-01-25,0,"Greenland"
2020-01-26,0,"Greenland"
2020-01-27,0,"Greenland"
2020-01-28,0,"Greenland"
2020-01-29,0,"Greenland"
2020-01-30,0,"Greenland"
2020-01-31,0,"Greenland"
2020-02-01,0,"Greenland"
2020-02-02,0,"Greenland"
2020-02-03,0,"Greenland"
2020-02-04,0,"Greenland"
2020-02-05,0,"Greenland"
2020-02-06,0,"Greenland"
2020-02-07,0,"Greenland"
2020-02-08,0,"Greenland"
2020-02-09,0,"Greenland"
2020-02-10,0,"Greenland"
2020-02-11,0,"Greenland"
2020-02-12,0,"Greenland"
2020-02-13,0,"Greenland"
2020-02-14,0,"Greenland"
2020-02-15,0,"Greenland"
2020-02-16,0,"Greenland"
2020-02-17,0,"Greenland"
2020-02-18,0,"Greenland"
2020-02-19,0,"Greenland"
2020-02-20,0,"Greenland"
2020-02-21,0,"Greenland"
2020-02-22,0,"Greenland"
2020-02-23,0,"Greenland"
2020-02-24,0,"Greenland"
2020-02-25,0,"Greenland"
2020-02-26,0,"Greenland"
2020-02-27,0,"Greenland"
2020-02-28,0,"Greenland"
2020-02-29,0,"Greenland"
2020-03-01,0,"Greenland"
2020-03-02,0,"Greenland"
2020-03-03,0,"Greenland"
2020-03-04,0,"Greenland"
2020-03-05,0,"Greenland"
2020-03-06,0,"Greenland"
2020-03-07,0,"Greenland"
2020-03-08,0,"Greenland"
2020-03-09,0,"Greenland"
2020-03-10,0,"Greenland"
2020-03-11,0,"Greenland"
2020-03-12,0,"Greenland"
2020-03-13,0,"Greenland"
2020-03-14,0,"Greenland"
2020-03-15,0,"Greenland"
2020-03-16,1,"Greenland"
2020-03-17,1,"Greenland"
2020-03-18,1,"Greenland"
2020-03-19,2,"Greenland"
2020-03-20,2,"Greenland"
2020-03-21,2,"Greenland"
