"date","count"
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,1
2020-02-05,1
2020-02-06,1
2020-02-07,1
2020-02-08,1
2020-02-09,1
2020-02-10,1
2020-02-11,1
2020-02-12,1
2020-02-13,1
2020-02-14,1
2020-02-15,1
2020-02-16,1
2020-02-17,1
2020-02-18,1
2020-02-19,1
2020-02-20,1
2020-02-21,1
2020-02-22,1
2020-02-23,1
2020-02-24,1
2020-02-25,1
2020-02-26,1
2020-02-27,1
2020-02-28,1
2020-02-29,1
2020-03-01,2
2020-03-02,8
2020-03-03,13
2020-03-04,23
2020-03-05,50
2020-03-06,109
2020-03-07,169
2020-03-08,200
2020-03-09,239
2020-03-10,267
2020-03-11,314
2020-03-12,314
2020-03-13,559
2020-03-14,689
2020-03-15,886
2020-03-16,1058
2020-03-17,1243
2020-03-18,1486
2020-03-19,1795
2020-03-20,2257
2020-03-21,2815
